fork_owner,fork_url,owner_type,created_at,pushed_at,size,stars,forks_of_fork,open_issues,has_homepage,is_archived
richardkeller411,https://github.com/richardkeller411/claude-code-templates,User,2026-01-15T10:42:01Z,2026-01-15T04:58:05Z,47761,0,0,0,True,False
pruthviraj1992,https://github.com/pruthviraj1992/claude-code-templates,User,2026-01-15T08:48:05Z,2026-01-15T04:58:05Z,47761,0,0,0,True,False
karakusemre,https://github.com/karakusemre/claude-code-templates,User,2026-01-15T08:07:15Z,2026-01-15T04:58:05Z,47761,0,0,0,True,False
meefs,https://github.com/meefs/claude-code-templates,User,2026-01-15T08:05:16Z,2026-01-15T04:58:05Z,47761,0,0,0,True,False
Whamp,https://github.com/Whamp/claude-code-templates,User,2026-01-15T06:19:36Z,2026-01-15T04:58:05Z,47761,0,0,0,True,False
chalecao,https://github.com/chalecao/claude-code-templates,User,2026-01-15T05:20:54Z,2026-01-15T04:58:05Z,45449,0,0,0,True,False
chenhaipeng,https://github.com/chenhaipeng/claude-code-templates,User,2026-01-15T04:42:55Z,2026-01-15T03:31:54Z,45449,0,0,0,True,False
UnderOverInput,https://github.com/UnderOverInput/claude-code-templates,User,2026-01-15T02:17:14Z,2026-01-15T01:58:56Z,43098,0,0,0,True,False
SpadeKKK,https://github.com/SpadeKKK/claude-code-templates,User,2026-01-15T01:07:51Z,2026-01-14T17:46:11Z,43098,0,0,0,True,False
16892434,https://github.com/16892434/claude-code-templates,User,2026-01-15T00:52:52Z,2026-01-14T17:46:11Z,43098,0,0,0,True,False
abdulkadirlevent,https://github.com/abdulkadirlevent/claude-code-templates,User,2026-01-14T22:25:42Z,2026-01-14T17:46:11Z,43098,0,0,0,True,False
bixoryai,https://github.com/bixoryai/claude-code-templates,Organization,2026-01-14T22:10:50Z,2026-01-14T17:46:11Z,43098,0,0,0,True,False
1nk1,https://github.com/1nk1/claude-code-templates,User,2026-01-14T21:17:07Z,2026-01-14T17:46:11Z,43098,0,0,0,True,False
anarrustamli,https://github.com/anarrustamli/claude-code-templates,User,2026-01-14T20:51:30Z,2026-01-14T17:46:11Z,43098,0,0,0,True,False
naczu,https://github.com/naczu/claude-code-templates,User,2026-01-14T18:16:00Z,2026-01-14T17:46:11Z,43070,0,0,0,True,False
dingla0,https://github.com/dingla0/claude-code-templates-dinglao,User,2026-01-14T17:18:50Z,2026-01-14T03:33:27Z,43070,0,0,0,True,False
catomy,https://github.com/catomy/claude-code-templates,User,2026-01-14T14:53:22Z,2026-01-14T03:33:27Z,43070,0,0,0,True,False
tankerwng2,https://github.com/tankerwng2/claude-code-templates,User,2026-01-14T12:07:04Z,2026-01-14T03:33:27Z,43070,0,0,0,True,False
umutakoglu,https://github.com/umutakoglu/claude-code-templates,User,2026-01-14T12:03:59Z,2026-01-14T03:33:27Z,43070,0,0,0,True,False
hsh92,https://github.com/hsh92/claude-code-templates,User,2026-01-14T11:48:59Z,2026-01-14T03:33:27Z,43070,0,0,0,True,False
songstephen123,https://github.com/songstephen123/claude-code-templates,User,2026-01-14T08:45:00Z,2026-01-14T03:33:27Z,43070,0,0,0,True,False
gabrywu-public,https://github.com/gabrywu-public/claude-code-templates,Organization,2026-01-14T08:28:25Z,2026-01-14T03:33:27Z,43070,0,0,0,True,False
shawnsang,https://github.com/shawnsang/claude-code-templates,User,2026-01-14T08:27:37Z,2026-01-14T03:33:27Z,43070,0,0,0,True,False
Ruineo-Z,https://github.com/Ruineo-Z/claude-code-templates,User,2026-01-14T03:03:51Z,2026-01-14T03:04:56Z,39883,0,0,0,True,False
clothbun1,https://github.com/clothbun1/claude-code-templates,User,2026-01-14T00:56:58Z,2026-01-13T03:58:00Z,40762,0,0,0,True,False
Mistrymm7,https://github.com/Mistrymm7/claude-code-templates,User,2026-01-13T21:42:20Z,2026-01-13T03:58:00Z,40762,0,0,0,True,False
davidinst,https://github.com/davidinst/claude-code-templates,User,2026-01-13T20:58:57Z,2026-01-13T03:58:00Z,40762,0,0,0,True,False
servetkarckay,https://github.com/servetkarckay/claude-code-templates,User,2026-01-13T18:34:26Z,2026-01-14T08:51:20Z,42195,0,0,0,True,False
AI-FUTUREVER,https://github.com/AI-FUTUREVER/claude-code-templates,Organization,2026-01-13T17:50:54Z,2026-01-13T03:58:00Z,40762,0,0,0,True,False
agentalabs,https://github.com/agentalabs/claude-code-templates,Organization,2026-01-13T14:47:56Z,2026-01-13T03:58:00Z,40762,0,0,0,True,False
Souldestroyer,https://github.com/Souldestroyer/claude-code-templates,User,2026-01-13T09:25:05Z,2026-01-13T03:58:00Z,40762,0,0,0,True,False
sixuerain,https://github.com/sixuerain/claude-code-templates,User,2026-01-13T07:48:21Z,2026-01-13T03:58:00Z,40762,0,0,0,True,False
sjovy,https://github.com/sjovy/claude-code-templates,User,2026-01-13T06:44:34Z,2026-01-15T05:32:11Z,44549,0,0,0,True,False
jx1100370217,https://github.com/jx1100370217/claude-code-templates,User,2026-01-13T03:52:23Z,2026-01-13T03:32:28Z,40759,0,0,0,True,False
KeithKeepGoing,https://github.com/KeithKeepGoing/claude-code-templates,User,2026-01-13T02:46:50Z,2026-01-13T02:43:23Z,40746,0,0,0,True,False
mskayali,https://github.com/mskayali/claude-code-templates,User,2026-01-12T19:46:31Z,2026-01-12T19:53:04Z,39865,0,0,0,True,False
shrhnt,https://github.com/shrhnt/claude-code-templates,User,2026-01-12T17:33:06Z,2026-01-12T05:31:01Z,40746,0,0,0,True,False
Sofia-DAO,https://github.com/Sofia-DAO/Bio-ClaudeCode,Organization,2026-01-12T16:53:27Z,2026-01-14T01:12:19Z,40059,1,0,0,True,False
xuyulai,https://github.com/xuyulai/claude-code-templates,User,2026-01-12T15:56:41Z,2026-01-12T05:31:01Z,40746,0,0,0,True,False
jeis4wpi,https://github.com/jeis4wpi/claude-code-templates,User,2026-01-12T15:13:50Z,2026-01-12T05:31:01Z,40746,0,0,0,True,False
bswnth48,https://github.com/bswnth48/claude-code-templates,User,2026-01-12T11:18:18Z,2026-01-12T05:31:01Z,40746,0,0,0,True,False
Bzcasper,https://github.com/Bzcasper/claude-code-templates,User,2026-01-12T11:03:23Z,2026-01-12T05:31:01Z,40746,0,0,0,True,False
truonglehcm,https://github.com/truonglehcm/claude-code-templates,User,2026-01-12T10:38:36Z,2026-01-12T05:31:01Z,40746,0,0,0,True,False
RKick07in,https://github.com/RKick07in/claude-code-templates,User,2026-01-12T10:24:19Z,2026-01-12T05:31:01Z,40746,0,0,0,True,False
JohnoString,https://github.com/JohnoString/claude-code-templates,User,2026-01-12T10:23:41Z,2026-01-12T05:31:01Z,40746,0,0,0,True,False
joryw,https://github.com/joryw/claude-code-templates,User,2026-01-12T07:46:48Z,2026-01-12T05:31:01Z,40746,0,0,0,True,False
xiaoxiao-62,https://github.com/xiaoxiao-62/claude-code-templates,User,2026-01-12T06:47:29Z,2026-01-12T05:31:01Z,40746,0,0,0,True,False
halprez,https://github.com/halprez/claude-code-templates,User,2026-01-12T06:34:40Z,2026-01-12T05:31:01Z,40746,0,0,0,True,False
greatwallisme,https://github.com/greatwallisme/claude-code-templates,User,2026-01-12T06:29:05Z,2026-01-12T05:31:01Z,40746,0,0,0,True,False
claudedjale,https://github.com/claudedjale/claude-code-templates,User,2026-01-12T04:45:05Z,2026-01-12T03:32:20Z,40729,0,0,0,True,False
